sample-id,1c64743f68251668fe10ecd563d7115c,69a9ddd672338abb0cef2b6cc3cdd988,c6bde16a7357fd01c8eda2cd9405104a,fb347af4b91a967e98e7be84d915048d,a94d349a1a12dd2110ddaa067816a3a6,4954fc9d1468485b81e35649f548f020,fdac228059abf9a37037c163d1de11b8,85e5895e2fdfdf63b97ccad36c74fb64,148fef114366d9a78eff952e01a3fa11,7881a57a8096f9bb46bda53921e31f7d,391dfbc1677dde4c9b3c403d296fd732,5d5b3c6a1dbd7a5272ea33975eefa879,2fa15e9ce75c9b4c07f70bef6240e952,547e4fa04a12742ca73f70c77ae28880,578295200558da45426c7645c14d09c2,412c48d730127d59d3610a0756dfdb80,b003e05cc22044ac6f1a5908fb6d768f,459e8f1dff1b6c778542965005630e3a,4dd1030f65486130d634926a58f9dddd,cda4180fc7a2925160bdbe9e396e7f23,33356af65c78348181d8ac9ef82841ed,8439c0c15e72041ffdad1623015cc500,6ca07efa32f225bafdd0c7bba29cc5cc,475a59bed8c14dd827d57db40105fd47,97142074e94b55d2669ef268d52c1bcf,f1c7a5f136c6e76384bbea78a139693b,532082411e79d66aae934f865be44965,52200ffb2ac4c6ce4fba737fb9a48a34,08d541be870e83efa06fb3dcb7d0b96b,4659a6295bcddef09d96da004e6af3e8,858632b1948f74005cccb386e6c44780,51f7b24a52c596653865874b847a2198,7fb6007cf694606ea373d80cfbc79a2b,8c5c1f8d0428a3a235431162f9b3e8ab,8444b90f1fa73d39f44bf9863b2dafeb,ee8e141d51546bda290fbd584cd21bba,76fad43176df2349313e184695ca7ff6,2f9a29afd5f53b724705e735df227a08,232e4b3757c60903b6e458f6990cc92a,de43dc108e577804a3b6aa6abd1ca250,a1d8ded47544628121a6f8476f2ed7e2,461c53763025399db295d103c5596d0b,52363da50b856e56679e29938a58b5c1,28dd80521eb9756aaa19123b12d342b1,ac5ce91cfd596616e0c25e773e850a9e,9bf5ee696c6b3acb33ee984dc5d0501c,f4096cd05963b8382e52d4891078cbab,8ef8ca344fe48fb275978a36a6e921d0,bbd2d6242c288c0b0dfe047de3df778b,fba9429a179051a50979cfac99a6999f,d0a4941405752f00f99080e3fdcbe346,400bbcf606631fe702d11184116a30ce,58f9fe0b96d84c4e1c717aeebca3ab95,fb53d93664d259c286ebbddbd0116cba,4e334f76297c6f89aed0aa220cbf7883,d5f8227841758a56fe09a2b8515ebccf,707eca0a530644446a94324bc0e6a344,485938ab12c13cf79413ea07b3a3e0b6,b40737726f70c18ca5623ed80bc9318e,c4a0b3315a13c1fa7216b01e4ec866af,a5a04e590a061a0b6fd725006c9d5ff7,9e96baa022ea618283f0d31379e68099,7c9ce586c36cc07b4c180e6ae392ac8d,bb3a1f3e3613e381de701d5265ccd04a,5d6727e675af9dc494e71ed0f2a373cf,3a86b8b510fe5b00bfd92a364a2bf954,ec3a160bb031370ade65cbcd2fece9d2,6bde9362044de5e0df52ad15d2a14717,44439abdb4b2b05b55a61738b05557a4,a4df3700ade9b1e067704be3708ac62c,c4296451a88476a63168f03074b01bb9,197a5cfabcbe2b5fc937ba6e2e93ef51,7b1a96b82d205f014d07a425f79b2d12,a0f5c9742e0d22e89d31e934125edf65,dab47fb9b4662e57ae1d617cb84d5a01,a338ccad7e004075ad798d239e94de74,5429175cb0a2d1c253b8d1c48cd69213,6387845fcbaf0e0af3f182572dce6a16,0cc4dcc1f48b161f6c33f0cc65b289a6,8039983fe5ffe81cb87f594b295184e3,9ac729c412e5024a5ee4d6407265ecf1,258403de170bbeb579836f652c200526,23830013fa033ee68215d86ac5c9a975,aa162079cdb1b19f765c47bd4020df70,b8d2ba841ee93fee2037119e082a2445,86b8f34ca96f5e103ff215a7e7c3e77c,c213cb82a6e3b09d610313cedc2fbe44,2de9c2637f9cecef8b1ad02539282413,0c5a83ffad6e0d38a78a5239daa5b133,f60f459a49e829a188beaf3a5b95e0a7,8521e276b704ffaa01fe96e059e440b2,737bd97cb8d15354778472859a1e2cc7,87f0f8f939bb2ceea2574ddfac08413b,19ccfb376ebf05f21968bddead41fc0b,1b6e9ba244eb9fdbe7bc15f83ac9f58f,9ed5c71d7644535035052a62a2b28f3e,09de395e8c93aaec09d8aa06b6a9417b,d0bde6ef53755146443a57c2dde4f45f,d20e1b6f944dfcd9632d25b0b37ed2f5,d7a9ecd6c067530fe8d2ce568bee817c,d4c39acc74e159a5a3cdd3199a9a958d,80c73f9602b4565ec99fc60fab30a743,7a4b9001d720b6b0c486f8610d5df6c4,a03171808ce5c9ff14bd854da6a8c0e2,2198e4c49f1f75645513ec2c53327970,808dce3d9e0e37a909483884eb078c86,c585162849bb0005bc99de8667d9a2f5,83f0722e3494477c1c455002dfa3c238,65622d3a4215f36a7cb97eba8090e665,7b5a18ebd08f3883369e2f6d17674446,95b9faf1fdd1c693c6b3176af305c5cf,d0e835738cf048d2579188a7524defad,5b8cc188980949279f81d7f8b51781de,fdf02436e1e0b76dd0eb4c27939bca8f,98a11de5520960cb9d3729a7d7b2604e,d2fc822a19a4535485ff4e46ae367be7,493d7657f7c1e07a84f84b5c9f15ae3f,b832bd917625045b308b69e5025a01e7,766fa62953cae9eb16093a98025692e3,921bcbfdc3d57eec3a0a10a86ac0c0e5,e41d50380be170685ef0b75fae2b3d84,1b0d52edcc88b06499b5338f79087f3c,ba65346c3d5bb7d838ecadb059aa9676,958a2f4ac5dfacf3514ede6bd9949936,e83ad07bca511aa3e85f1181e4a2cc60,d1840c948784bf24ab7e4131e4c3db97,7a751266741cc244d48b0291c75624f5,484d5b8065c57e28d81e75eb942e54cc,1707dcfd2473b742fbf2f6df11e85fd4,18ca8700fe289e0d62f441d028be1aff,09e43ebb3157681100493099ca1d72cf,ce2519bdd966b8aacfff3cad8feec163,cd4d3428a838c111398e19a70df875ca,a3adfb4d17b4f74f5f72d661c67b0bac,cefa760a9b5c51c3d699bd1b27569526,2d318f68ae1fef06f3ddb61c83b8096d,043eac4ef928e3947bd6fc55412ba74c,2e91b2e240bbcefe0a3496c4c0ac4820,4e0decec8ee6dceaa1e2943fbf61781b,00f2e71df08f077aab41e60a8dbd9323,ae351144e3b1c465a370627ae5f17bc2,5bbd358ce9a0993817d78792783fc63e,5ff45b5bd837a579489a8556c0769606,30e907f2d91913c68285cb793abbf502,fbe5fd81bcde3116e0b8707cb908b5e5,c726263b9735ed4ae7f2d479d9e9dcb3,daf123f1d3d2ed87a4ccaeee4f258b9a,8568e7227ab5c46e480342c06aba5497,67357a36927857baa695a59ba32b2fb6,cabaa85c83fd34cfe060d5b7a22d8ac3,1ded89233b7ef6e9b879d6ca47b790b7,b61a03d31d4bff253ed19f88a8c29884,f032a64827f59e7eea0640ff176fe3e6,da1e23e4c330319ab1a47f724fe3fdba,3a257aae4289bfbdfb3bfc8d0e6edb13,2f2d20099b2082b6298dd6115129e1b7,cd98ea787c4328c3795d4a30b12c9aeb,fcf6418c8c29dc0f8220fa56ef4a4ad8,d96f8aa0a3869782368cfec7328d91dd,1f24bd61fbf3f5225dfd33f733b08344,c2729a2514f55f32ee8678c4eddbf965,421c326a3862d94a186e791d93c4597e,f3d397e2ff3274c055da3f39d627684e,d36dd959f31f9eea578b94c2ab736095,155dba4c32a91f03277435d3b4272200,30d67843fa49dcd7cc95ba85c0add7a2,5b24db20bb543e57f7f23a3a796f49ce,515d9bde713a6d92cd373ae50bbed5aa,0681c0615337a7f1977b1097bcca68c9,0a1932270c7befd7c917d37422e2ec15,02c855e7d64b3ebbb6a02dc929df28b3,879e1c74036903936f838a5b019db8bc,e1a4d790760ecc25d4b1bc85e3414267,5065cf815cd2518da9d131fc7c7027a4,f40010b3edd377385f1de56e6a8086b2,9993a69782b4846dbc472710a98352f1,19210ab867eae443e19be887f6d1b03f,4f00051981921c447c7aacbc39f7fa3e,a836911f474530c01fcd810e5bf98f90,b0291191393bb2f452f75931cb8adee5,a435265a8d2925fbcd9ffdc28911c77d,da3c5b558ced37d3e1eb986bcfa0cec2,1d29a34a3db00c1dc5e535574013a32a,9e92a94ea5af2a948153814e58483521,daf1d184fbaf9905faec95c8714ba63a,9bc4b6bed53ce11d50084542a5d4bbf2,0a70cf31c0453d67b7f19ec939be0fec,686ede257feaad32fb3e14ae9af8fe8f,ee7c68d8a0513eabb4afde8a0dda487c,40b1fc6b646777c63fbce0292364ca22,05b9a08ecc7628980fd16219b3a71e8e,8966e51d7b1856aa8617efb1457beab2,batch,group
EC37,4547,176,43,39,0,87,26,17,385,467,1231,0,29,0,0,0,116,996,273,0,0,2,0,6,0,177,0,54,1563,85,3,0,0,8,0,69,376,44,6,0,70,12,0,0,2617,68,0,0,367,0,219,55,0,102,0,281,66,18,0,11,68,6,12,265,31,0,38,66,0,0,0,0,0,471,4,41,0,2029,37,151,1189,0,14,105,663,0,0,0,4,0,13,72,0,46,6,0,2,0,56,30,72,28,205,8,26,1,94,67,79,4,0,0,16,5,0,71,0,2,123,47,5,4,1,22,14,0,38,4,864,15,0,17,106,94,35,3,7,0,0,70,14,0,0,0,0,0,0,5,70,0,0,0,10,0,4,32,0,27,3,0,0,6,51,21,16,0,1051,0,0,81,0,0,17,0,158,0,0,0,0,6,2,0,0,2,3034,0,0,150,0,0,2,7,PRJNA660092,Disease
ESCCT20,1628,607,60,24,6,6,2084,14,487,35,1961,3,10,4,192,8031,160,18410,15,16,48,0,196,112,52,0,3,51,394,88,0,219,17,47,0,0,9,719,12,0,24,4,0,0,145,44,45,20,3,13,246,37,0,31,154,6,47,113,9,62,11,140,8,1,11,0,51,20,31,0,0,0,311,1337,0,0,384,1143,0,34,7,12,504,0,298,6,6,4,4,6,599,0,13,24,3,0,2,0,3,0,0,0,39,456,7,22,46,4,225,677,22,0,0,3,7,0,28,51,0,456,0,0,0,21,54,8,3,27,12,0,3,0,59,16,0,7,0,0,15,16,7,0,3039,0,0,128,1877,123,6,4,281,10,0,1,0,14,0,0,0,23,90,0,19,0,121,0,1602,1,424,292,116,0,0,0,0,0,0,8,84,50,21,0,0,19,0,0,0,66,0,0,18,0,PRJNA853196,Disease
CQEC7,3812,936,2,4,1654,573,14603,3,912,0,1765,17,29,56,1941,592,12,5528,3021,67,144,20,0,257,1360,315,98,100,0,12,0,0,957,408,0,5,37,0,0,0,466,6,26,0,270,62,11,0,23,13,43,444,1,167,0,22,0,16,135,325,0,0,9,93,16,61,189,0,148,14,0,13,0,425,3,0,62,359,4,78,118,0,1491,0,1474,5,242,11,1,462,67,36,0,11,0,0,0,141,0,32,8,197,107,503,24,0,30,0,476,0,0,0,0,115,513,2,3217,349,0,322,5,7,0,443,5,0,48,34,0,9,4,93,0,1320,78,26,27,0,94,0,8,0,0,0,2422,0,997,0,1,0,3572,41,12,307,0,0,7,1,11,215,52,5,44,2,83,82,1332,0,0,0,84,0,13,0,0,0,0,0,0,413,0,2,0,3,0,91,0,29,0,25,2,4,Chongqing Cohort,Disease
CQEC22,7124,22,21,569,360,0,1632,15,0,772,6009,0,14,9,0,0,337,6476,17,69,624,11,0,0,869,332,9,183,1181,1,19,504,479,0,0,0,0,3,0,0,65,12,120,0,0,20,0,816,21,94,0,32,0,480,0,7,0,2,0,171,95,640,93,9,0,0,3,0,0,0,0,0,0,311,41,2,854,493,201,36,257,0,379,0,346,0,18,35,0,3239,76,0,0,487,4,0,5,4,30,0,1,3,0,0,0,1,0,0,64,1305,0,3743,2,53,0,1855,0,1313,2,249,0,0,2,0,1,80,15,0,0,9,0,35,0,0,0,12,31,0,0,5,82,0,0,0,1,0,771,0,0,441,0,0,29,65,4,0,121,0,5,0,31,0,0,0,231,0,0,5564,0,0,0,5,0,0,372,37,0,73,0,231,0,0,0,0,381,0,119,0,0,0,0,0,Chongqing Cohort,Disease
ESCCT25,3213,477,86,59,61,27,6277,20,4137,0,724,1,48,4,268,218,509,7219,94,34,120,4,39,178,91,0,40,82,2173,11,12,1376,181,105,3,9,43,5353,24,9,365,9,21,0,330,145,77,177,4,52,0,75,4,97,3551,6,65,42,40,102,6,533,27,216,95,4,82,61,36,4,0,6,538,241,0,16,344,435,14,50,54,24,433,0,585,0,40,2,0,24,159,0,0,73,8,0,3,3,2,15,22,10,33,6632,126,0,1,48,406,2836,2,115,4,0,31,3,78,0,2,713,0,0,5,70,0,33,6,0,2,0,75,0,25,3,5,3,0,47,46,8,0,405,207,0,78,648,106,584,7,10,50,0,2,50,1,10,1,12,0,0,152,0,24,3,29,100,0,111,0,0,0,0,0,5,0,6,1,2,48,69,9,0,0,5,120,10,13,4,0,0,0,0,PRJNA853196,Disease
ConT5,2407,268,0,5,0,12,3832,0,733,0,4536,3,2,7,787,6071,67,11753,45,17,209,3,16,0,130,3,0,129,0,10,5,0,7,72,0,0,9,0,7,0,3763,4,12,5212,46,5,93,0,0,18,0,45,0,202,45,0,0,34,0,160,10,143,3,36,24,0,13,0,219,0,0,0,1714,723,0,2,112,1035,0,42,16,33,59,0,2600,0,9,0,0,3,58,0,0,112,0,0,0,0,7,0,0,16,25,219,29,0,78,0,106,221,0,31,20,2,11,0,30,104,0,481,0,0,0,15,0,40,26,3,0,0,2,0,0,271,1,14,0,0,14,0,0,0,2978,0,473,0,501,72,3,3,49,0,2,0,30,0,0,6,0,0,80,0,41,0,61,66,64,0,19,155,0,2,2,0,0,0,43,2,0,41,12,0,148,9,2483,0,0,0,0,0,0,0,PRJNA853196,Control
CQEC25,6945,558,598,19,908,369,4286,69,1284,92,535,101,75,0,305,59,171,3202,132,200,0,42,3,21271,268,550,16,181,1132,18,0,0,0,69,9,9,0,3703,5,25,1605,17,41,0,98,51,10,0,54,0,24,15,2,2448,0,0,0,12,87,810,8,0,54,37,46,0,126,46,11,1,0,49,0,100,0,49,1854,95,7,124,371,0,0,0,62,0,142,3,18,0,247,27,0,160,28,15,42,30,32,22,0,92,232,55,43,5,0,60,1291,0,24,0,2,16,0,72,431,0,99,674,0,0,0,499,4,0,9,45,0,10,0,5,0,47,45,1245,6,0,42,1,26,0,0,0,0,360,1674,61,182,0,945,0,0,53,12,2,15,15,53,0,1138,101,198,4,0,0,86,733,0,468,333,2,40,0,2271,0,188,0,24,137,48,0,0,0,0,0,0,0,0,0,18,0,Chongqing Cohort,Disease
ConT37,2971,820,216,61,51,230,5652,20,3129,0,384,63,100,6,62,623,355,1784,42,53,18,3,2,594,62,0,43,45,302,6,0,2431,72,202,0,16,490,14320,8,8,29,6,9,0,986,233,37,2,0,9,25,8,0,42,2005,0,0,32,9,78,3,1054,30,3,0,4,36,24,49,9,108,0,5715,245,0,0,153,99,0,9,0,21,540,8,57,0,140,4,0,0,148,9,0,213,2,0,8,0,1,8,5,5,13,5061,113,0,0,0,156,284,14,95,0,15,17,0,33,706,0,346,0,3,0,40,0,7,2,0,0,0,10,0,0,144,0,15,0,0,39,3,1,34,56,0,25,185,0,325,0,6,72,56,22,24,6,1,0,0,0,0,182,5,0,0,2,103,147,0,0,0,0,0,2,53,12,0,1,1,2,47,5,0,0,0,0,0,0,0,0,3,0,0,PRJNA853196,Control
C36,4054,823,1333,24,0,70,798,69,252,57,505,40,104,72,514,2096,66,778,15,0,356,64,23,4,84,0,27,41,0,38,0,0,199,63,10,123,49,1319,39,95,10,18,25,1963,688,345,63,20,13,32,0,190,8,366,75,3,29,21,8,95,57,233,259,0,30,0,106,32,255,13,0,4,198,90,29,19,50,450,27,29,144,196,71,4,115,0,35,15,13,0,5,37,0,115,3,33,9,10,5,0,48,6,12,70,41,0,4,12,13,253,29,71,2,0,0,5,42,185,1,26,7,0,0,38,42,19,4,8,0,7,86,0,21,32,87,57,0,0,13,10,5,0,678,22,365,0,0,0,4,0,0,0,131,0,15,33,24,0,5,0,0,5,10,0,0,137,0,0,16,0,5,0,7,51,103,8,76,0,0,16,3,32,21,77,149,0,0,18,0,23,16,0,PRJNA660092,Control
EC22,2995,1210,0,0,0,19,77,702,30,74,802,0,0,3,88,1986,42,1005,24,6,42,67,129,10,44,35,1265,200,366,405,609,0,0,194,262,0,6,0,33,0,23,89,82,0,76,82,32,22,102,3,204,75,25,21,37,4,0,97,475,128,166,19,11,12,0,0,206,104,234,0,0,31,17,357,0,31,223,81,139,3,62,18,0,126,336,0,22,21,0,4,62,138,0,37,18,10,36,19,17,328,76,53,154,83,95,56,0,0,133,21,22,36,7,36,2,0,28,2,44,110,0,0,0,45,10,0,9,44,22,0,0,4,45,89,0,6,0,0,7,27,1,448,1045,0,0,193,302,0,0,4,32,0,0,0,4,0,12,0,12,0,0,68,0,12,0,13,861,0,5,0,41,4,0,0,0,0,0,0,7,11,3,0,0,13,0,0,0,0,3,0,47,0,PRJNA660092,Disease
ESCCT31,3139,1099,39,2,161,12,1187,11,218,0,2766,2,0,2,0,9873,83,3835,6,29,19,0,30,156,10,0,0,35,0,14,2,123,2,28,0,25,10,170,0,0,30,0,14,0,181,52,150,0,1,7,0,37,0,133,25,0,10,52,2,109,14,64,24,0,0,0,805,3,363,12,0,0,45,2379,0,2,108,2924,0,0,1,36,46,0,2340,0,6,0,1,35,71,0,4,162,2,0,0,0,0,187,7,6,239,287,94,0,0,0,861,84,22,2706,0,25,2,0,58,67,0,195,0,4,0,96,9,10,0,3,2,0,0,0,47,43,0,1,0,13,12,38,0,0,5672,0,0,0,0,30,0,20,286,71,2,1,7,0,0,1,2,0,228,10,1,0,115,334,1326,859,170,0,12,9,5,0,81,0,32,0,0,10,0,0,30,0,0,0,0,0,3,1,10,0,PRJNA853196,Disease
EC34,3298,1153,1823,7,0,391,450,64,71,1,405,67,63,41,990,335,283,4008,4,0,30,29,31,0,46,19,0,49,0,28,0,0,13,118,10,36,137,114,0,53,0,14,360,0,171,58,27,131,51,14,252,59,14,533,0,21,187,120,65,45,29,281,102,0,29,0,25,103,249,14,44,5,1609,204,4,0,35,199,11,298,159,2347,164,86,71,1,76,22,27,0,10,111,1,46,3,5,0,7,6,23,10,0,0,49,18,2,0,0,10,413,0,0,0,57,0,7,2,0,0,19,0,0,0,93,0,16,0,22,0,11,0,106,23,376,0,0,4,24,0,8,0,914,0,69,67,0,31,0,0,0,69,0,31,0,0,80,0,54,154,0,3,5,39,7,0,0,0,13,21,0,0,0,0,0,1,0,0,0,0,15,0,5,106,4,27,0,0,30,0,36,0,0,PRJNA660092,Disease
CQEC11,12635,197,447,65,38,204,1074,4,1715,332,1436,56,33,0,1,642,160,12042,3,26,3,12,6,0,137,0,17,11,0,3,0,255,764,11,5,0,6,107,0,0,102,0,0,22,170,233,20,1,0,15,0,0,0,197,0,0,0,19,0,30,0,24,141,16,164,0,0,0,0,480,48,0,1607,559,0,0,26,560,0,12,390,51,0,0,172,0,37,5,2,1,108,0,0,17,0,0,0,0,0,64,0,0,77,913,10,0,0,0,321,141,0,457,0,0,0,0,808,0,0,64,0,2,0,0,0,23,0,0,0,4,0,0,0,1,0,87,0,0,0,0,0,3364,4393,0,0,23,547,154,0,25,20,0,57,0,0,25,0,0,12,141,28,4,0,0,622,0,0,0,0,0,0,0,0,32,137,3,4,0,17,0,0,34,0,0,0,0,0,0,4,0,3,0,Chongqing Cohort,Disease
ConT2,6950,136,0,4,91,27,3765,38,639,68,2971,13,0,11,262,1010,60,14336,59,29,808,4,46,233,193,0,43,146,2065,16,0,18,0,40,10,0,49,723,18,8,1007,10,17,0,542,66,61,4,1,13,0,177,2,1108,42,26,7,52,0,181,12,74,17,214,6,1,248,24,17,10,0,0,358,369,11,9,331,169,4,26,22,6,143,0,138,0,15,3,0,9,162,0,5,188,3,0,0,0,0,58,4,20,96,434,16,1,0,3,395,255,0,296,0,2,0,0,117,114,0,252,5,0,0,31,1,20,4,5,5,3,7,0,0,503,0,0,3,18,27,1,3,0,335,0,193,828,393,243,1,16,86,6,5,9,93,0,13,0,0,0,97,11,10,5,2,135,402,0,29,0,0,63,0,46,0,0,0,3,90,0,27,0,0,3,536,2,0,0,0,0,8,0,PRJNA853196,Control
C15,3649,1083,56,79,101,132,968,0,3123,0,240,0,6,9,213,350,714,3713,75,19,232,2,0,46,86,0,0,14,457,7,0,420,0,1070,0,2,72,5675,0,0,144,0,80,0,889,679,53,45,0,86,0,21,0,51,392,53,0,16,0,146,4,1106,251,28,77,0,0,0,150,9,0,0,0,124,0,0,69,379,0,77,197,491,558,0,0,0,66,0,23,56,45,0,7,114,0,3,0,2,0,3,17,0,3,1037,53,0,14,0,43,96,98,11,0,34,9,3,255,598,0,143,0,49,6,11,0,11,4,56,102,21,0,10,0,111,37,1,0,30,3,0,11,0,20,0,69,672,193,22,3,0,103,0,0,0,21,0,0,0,0,0,2,0,37,0,0,11,0,0,0,0,2,0,30,0,0,1,0,0,0,13,5,0,0,0,0,6,25,5,5,39,0,0,PRJNA660092,Control
EC36,2416,151,776,8,0,1796,66,67,644,5,133,18,81,8,1083,0,262,392,16,14,234,30,0,0,11,12,255,65,189,17,38,249,0,291,4,138,91,5367,22,13,0,2,120,0,63,90,1,38,15,15,218,985,9,83,0,10,139,8,321,44,6,1155,223,285,0,0,44,5,19,0,0,4,0,20,10,9,698,3,10,53,13,225,131,0,13,8,77,18,35,23,29,984,0,39,0,2,0,0,20,9,0,1,3,39,8,1,0,0,13,1315,0,0,0,11,0,0,3,241,1,28,5,0,64,19,10,23,7,0,0,5,0,3,0,0,88,156,5,19,59,0,0,0,0,209,0,38,137,80,123,3,13,0,15,0,5,57,0,0,0,25,2,4,18,0,0,0,37,0,0,17,0,0,0,0,0,0,0,0,0,0,2,5,4,7,15,0,0,0,10,0,16,102,PRJNA660092,Disease
C33,4321,132,685,161,0,184,477,378,1275,102,136,0,567,16,599,23,671,699,130,36,2,74,3,2222,54,100,0,168,416,32,200,101,8,123,66,31,200,3573,87,54,0,95,277,0,165,533,18,0,0,52,708,68,24,217,60,187,56,108,165,48,44,174,316,35,44,7,46,40,459,14,90,34,0,28,40,12,92,241,12,47,116,359,227,9,105,0,304,51,76,0,24,266,6,179,13,2,4,3,12,0,51,71,18,138,20,0,5,41,11,666,20,0,0,24,4,11,0,7,15,58,4,0,5,51,69,14,29,2,0,5,40,13,0,1,34,780,7,28,0,12,0,23,0,50,81,188,0,40,0,0,24,0,185,5,0,0,19,20,0,0,0,13,92,0,0,43,0,0,0,0,0,3,18,7,0,0,0,60,0,0,0,10,53,11,0,0,39,0,0,0,10,35,PRJNA660092,Control
ConT27,2362,1013,103,5,0,23,5673,5,568,0,3190,0,2,0,1651,6738,308,13243,21,16,88,4,35,688,61,0,21,49,235,19,1,34,11,37,0,11,22,201,3,4,89,0,50,0,389,49,45,1,2,7,0,130,0,151,112,0,0,20,6,124,0,154,39,1,5,0,202,0,30,5,0,4,268,999,1,3,428,2032,0,2,2,13,49,0,348,2,12,2,4,23,169,0,0,241,0,2,0,2,0,40,0,17,52,2369,104,0,15,3,308,360,13,1015,0,6,32,3,44,622,0,465,2,3,28,92,0,25,8,11,9,0,0,0,20,99,0,4,0,0,34,0,0,113,0,3,8,138,0,191,4,4,133,17,5,1,20,0,0,0,0,166,180,24,1,0,58,1054,0,0,0,130,13,0,0,4,0,2,48,0,0,6,20,0,0,0,185,0,0,0,1,0,2,4,PRJNA853196,Control
ConT29,1786,241,846,20,0,244,595,0,208,13,2846,1,3,0,0,4394,70,5752,11,18,14,0,7,440,156,23,0,31,0,9,2,13,5,11,0,12,12,191,0,0,30,0,5,0,171,87,101,0,2,2,0,17,0,168,39,5,0,58,0,55,0,103,43,6,0,0,34,8,541,1,0,2,0,436,0,3,95,1077,3,6,7,9,42,0,776,0,30,0,1,0,97,2,0,136,0,0,3,0,5,0,0,4,350,0,43,3,30,0,147,68,2,2942,0,0,1,3,82,4155,0,203,2,0,0,23,0,3,6,17,4,0,0,0,41,182,3,7,0,0,14,2,0,8215,0,3,132,0,0,44,17,0,717,7,22,0,227,68,3,1,0,0,99,3,2,0,0,1874,725,91,2511,49,95,0,2,19,0,0,25,0,0,6,10,1,0,0,0,0,0,84,5,0,2,3,PRJNA853196,Control
C28,1060,335,2254,708,0,246,86,14,2077,475,3056,6,13,97,0,783,0,1464,38,309,4,6,1,3554,129,40,0,28,0,2,1,213,358,3,5,0,88,980,2,0,60,12,0,0,94,170,39,0,25,34,33,12,4,275,10,212,0,66,0,105,15,7,3,8,81,0,11,76,10,0,0,2,0,462,0,0,0,2551,0,8,95,334,37,0,183,0,294,3,0,1,9,0,0,21,0,0,0,0,2,308,3,3,39,0,32,0,10,0,46,101,0,0,2,8,0,0,0,8,1,11,0,0,2,15,1,3,0,103,11,15,0,17,74,88,6,5,0,0,0,4,0,0,372,2,0,152,216,0,2,0,1067,262,8,0,54,11,0,0,0,0,0,4,12,0,86,10,0,0,24,0,4,0,15,0,0,4,101,0,93,0,3,0,0,15,0,0,0,0,0,0,0,1,PRJNA660092,Control
ConT41,3579,218,0,2,11,53,4648,18,2401,0,460,18,10,13,168,291,1155,5138,34,74,104,0,13,1214,18,0,8,53,681,4,7,1144,7,56,0,7,56,2928,13,0,29,7,8,0,3023,100,18,0,0,3,56,140,0,29,22,6,6,36,0,60,2,946,46,0,3,0,177,0,31,12,0,0,1088,390,8,13,131,251,6,63,17,14,50,0,149,0,183,6,0,44,67,7,1,265,7,0,3,0,0,15,33,1,24,4154,9,0,0,5,230,536,8,1035,0,3,4,0,69,774,0,278,5,0,0,41,0,14,0,2,13,3,12,3,0,432,8,0,2,0,23,2,0,0,906,0,0,69,0,408,10,1,28,11,18,9,0,0,3,0,0,0,135,9,0,2,9,78,561,0,3685,0,14,3,0,10,31,0,20,0,3,32,13,0,0,0,7,0,1,0,0,0,3,0,PRJNA853196,Control
CQEC18,1375,751,0,0,0,2,45,0,0,0,2578,0,0,0,0,0,0,494,3,0,0,0,0,0,0,492,0,0,0,13,0,0,0,0,0,0,2,0,0,0,547,0,4,0,0,33,173,17,4096,5,3534,0,0,52,0,0,0,3,0,7,85,0,0,0,12,0,35,0,50,0,0,0,0,1699,0,68,0,1292,120,90,385,0,0,2614,300,0,2,0,0,0,0,0,0,0,0,0,0,0,170,271,106,1365,0,0,0,0,0,2,233,0,0,0,0,285,0,0,0,0,567,363,6,0,0,0,0,0,0,3,0,6,0,0,1810,33,0,7,17,0,0,24,0,834,0,0,917,0,133,0,0,0,11,0,3,0,0,0,0,0,7862,0,2,0,21,0,347,262,898,316,0,121,0,4,0,0,950,0,36,25,0,0,0,0,0,6,0,46,0,0,0,3,1,6,Chongqing Cohort,Disease
EC16,2802,176,1346,55,267,531,1825,23,5960,49,129,7,0,94,145,7,13,198,109,0,198,18,8,614,50,983,1,191,692,63,0,0,0,1185,0,20,356,505,41,0,0,8,446,0,29,516,14,0,11,64,7,31,0,41,0,6,1014,14,123,71,2,1239,34,19,41,4,25,0,136,5,0,0,0,13,0,7,31,0,59,58,17,3,0,0,0,14,25,0,0,224,3,27,0,50,0,14,0,69,15,0,73,8,0,93,0,9,0,0,6,600,0,0,0,37,160,169,2,17,2,86,0,0,2,35,0,15,125,0,0,7,0,0,0,0,9,189,25,0,3,0,517,12,0,0,1,0,127,0,92,0,5,0,2,52,0,80,1,20,4,0,0,9,21,6,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,5,0,0,348,10,0,0,0,0,0,0,2,0,PRJNA660092,Disease
